PredictiveFeature,TargetFeature,SHAPValue
NELFE,DDB2,0.014479811463337
EIF4G1,DDB2,0.0251067670265105
NHSL3,DDB2,0.0084322898612049
CUX1,DDB2,0.0817170826647641
FARP1,DDB2,0.0080018994486337
AHCTF1,DDB2,0.0068608528083727
TCOF1,PKP4,0.0066796087941552
KMT2D,PKP4,0.0082367827674396
SRRM2,PKP4,0.0238984077430101
GPATCH8,PKP4,0.0018240511938735
PLEC,PKP4,0.0397316670088028
NUMA1,PKP4,0.0073312712782142
NHSL3,PKP4,0.0391222711202509
NUP214,PKP4,0.0017707210067949
MAP4,PKP4,0.0070072250181544
USP10,PKP4,0.0036202414440352
TP53BP1,PKP4,0.021340270073257
LRRFIP2,OSTF1,0.0205556062238476
TCOF1,OSTF1,0.0117872731945726
PCBP1,OSTF1,0.0227494499623553
SRRM2,OSTF1,0.0043031351181511
KMT2D,OSTF1,0.0020994179408975
PLEC,OSTF1,0.0143506962957901
GPATCH8,OSTF1,0.0022578887723178
CEP170B,OSTF1,0.0013934316885202
PLEKHA6,OSTF1,0.0042220541254154
LMO7,THOP1,0.0044596487542243
FARP1,THOP1,0.001086562131787
SPEN,THOP1,0.0063127120286019
HUWE1,THOP1,0.00031679637471
AHNAK2,THOP1,0.0010721248669334
KMT2D,THOP1,0.0059305449957733
NACA,THOP1,0.0054921523475145
PLEKHA6,THOP1,0.0217446843569867
BCL11B,THOP1,0.0006121890721737
PLEKHA6,RRAS2,0.0007965286686782
PRRC2A,RRAS2,0.0025079149843219
CEP128,RRAS2,0.0007503099186823
LMO7,RRAS2,0.0007559257319999
SPEN,RRAS2,0.0008642603085124
TCOF1,RRAS2,0.0153685288651
SRRM2,RRAS2,0.0081886155314348
GPATCH8,RRAS2,0.0218519859172647
AHNAK2,RRAS2,0.0045355339431137
KMT2D,RRAS2,0.0017307349510583
MAP1S,RRAS2,0.0106316751952903
GPATCH8,SNX17,0.0153584810349574
KMT2D,SNX17,0.0180213162626773
SRRM2,SNX17,0.0365113255628587
NELFE,SNX17,0.0072912828402524
NUMA1,SNX17,0.0101295290194513
NHSL3,SNX17,0.0067843945270442
ABLIM1,SNX17,0.0039608493810846
EIF4B,SNX17,0.0064184302061502
TRIM28,SNX17,0.0210292933608031
MAP4,SNX17,0.0065461167766702
MAST4,SNX17,0.0372178851177569
LRRFIP2,BCL11A,0.0022063185206839
MYPN,BCL11A,0.0008888652014908
TCOF1,BCL11A,0.0024018036397232
HUWE1,BCL11A,0.0466436227695535
AHNAK2,BCL11A,0.0019281463907954
NACA,BCL11A,0.0017455637926497
ADAR,BCL11A,0.0105229440809294
AHCTF1,BCL11A,0.0188642201864814
XIRP1,SFN,0.012640249201155
LMO7,SFN,0.000953751956717
SRRM2,SFN,0.0025135775704818
BAG3,SFN,0.0098389414099462
SASH1,SFN,0.0008775847578596
MAP1S,SFN,0.0076601538435452
SPEN,SFN,0.0018326033999444
EIF4B,RTKN,0.0042148118156019
BAG3,RTKN,0.0022464136942697
MAP1S,RTKN,0.0516424743587574
PRRC2A,RTKN,0.0022618482760665
PLEC,RTKN,0.0111460808420968
ARPP19,RTKN,0.0207638836253804
NCL,RTKN,0.0391650918634396
YWHAG,RTKN,0.0020365772622666
SVIL,RTKN,0.0025368808602882
SASH1,RTKN,0.0043743085665911
WASHC2A,INPP5F,0.0076973763303039
EIF4B,INPP5F,0.0016127326391788
ABLIM1,INPP5F,0.0089559814824284
MAP1S,INPP5F,0.0011736529725337
BAG3,INPP5F,0.0014750998758749
LMO7,INPP5F,0.0035043405615523
EPS15L1,INPP5F,0.0048567583245571
FAM83B,INPP5F,0.0004618150267449
PLEKHO2,INPP5F,0.0223545038030185
EIF4B,JMY,0.0359210487827758
CMBL,JMY,0.0011959050426828
PPIG,JMY,0.0011191694646037
CAST,JMY,0.0041370508087499
COBL,JMY,0.003840292375981
ABLIM1,JMY,0.0058645055110499
BAG3,JMY,0.0102869308850219
BRD8,JMY,0.0261867712039995
NCL,JMY,0.0014359940716189
MAP1S,JMY,0.0116752754228049
MDC1,ERCC5,0.0163676924251368
KMT2D,ERCC5,0.0039449818283383
NELFE,ERCC5,0.0116467946507335
SRRM2,ERCC5,0.0048668553677671
NCOR2,ERCC5,0.0060212461685235
PLEKHA6,ERCC5,0.0390847619432204
NUMA1,ERCC5,0.0078064526236244
FARP1,ERCC5,0.0090164353885105
NHSL3,ERCC5,0.0216128852657003
NUP214,ERCC5,0.006377113226895
BAG3,ERCC5,0.0025108202317239
MAP1S,ZNF638,0.0236845189845952
NUMA1,ZNF638,0.0252828856502836
NCOR2,ZNF638,0.004932753406246
SYNPO,ZNF638,0.0094673404567672
NHSL3,ZNF638,0.0030137497602828
NOLC1,ZNF638,0.0878380137592006
SON,ZNF638,0.0243270456197265
RIF1,ZNF638,0.0186761775200918
POLR2A,ACBD3,0.0014535164168484
NCKIPSD,ACBD3,0.0058336138121179
DAXX,ACBD3,0.0005497304332844
LMO7,SEPTIN8,0.0011535505231069
HUWE1,SEPTIN8,0.0050063525256088
NEB,SEPTIN8,0.0008908593796536
AHNAK2,SEPTIN8,0.0188248325095769
NCOR1,SEPTIN8,0.0023667211705212
PLEKHA6,SEPTIN8,0.0007388112558588
SNAP29,SEPTIN8,0.0004494236141591
NIPBL,SEPTIN8,0.0012426366855073
NACA,SEPTIN8,0.000938598549044
PLEC,SEPTIN8,0.0154385169381526
NEB,REST,0.0015656410273858
TTN,REST,0.0021836385182252
MAP1S,REST,0.052055585623042
ABLIM1,REST,0.0190154593802871
BAG3,REST,0.0037725949727382
BRD8,REST,0.0079663152022586
CALD1,REST,0.0062192512221756
PPIG,REST,0.002759888604558
PCBP2,REST,0.002595309489245
BCL11B,REST,0.0013878740307563
LMO7,WIZ,0.011766501089559
PLEC,WIZ,0.0112099873213397
KMT2D,WIZ,0.0131756538820016
SRRM2,WIZ,0.027077684593457
NUMA1,WIZ,0.0381792018534671
NHSL3,WIZ,0.0195651127460391
AHCTF1,WIZ,0.0140981859647218
RIF1,WIZ,0.0182051905293622
LMO7,DICER1,0.0057720502335908
NCOR1,DICER1,0.0005640102187247
AHNAK2,DICER1,0.0126125717561923
BAG3,DICER1,0.0098625676045579
BRD8,DICER1,0.0193787919726299
PPIG,DICER1,0.002078180925743
MAP1S,DICER1,0.0058073822922341
PLEKHO2,DICER1,0.0047549445085953
GPATCH8,DICER1,0.0021076245380989
MDC1,DICER1,0.0009387380233265
JUN,S100A16,0.0065536848258341
TCOF1,S100A16,0.0160254083758385
NACA,S100A16,0.0044998505965553
KMT2D,S100A16,0.0123802718104294
MDC1,S100A16,0.0027518822958981
AHNAK2,S100A16,0.0030884686985091
MIA2,S100A16,0.0029400773265586
PLEKHA6,S100A16,0.0520859109306676
TCOF1,CDK13,0.009664805865564
GPATCH8,CDK13,0.0151169227943275
KMT2D,CDK13,0.0096428819047644
PLEC,CDK13,0.0224564166714149
ABLIM1,CDK13,0.0115611054188293
EIF4B,CDK13,0.0282992360622621
MAP1S,CDK13,0.0356158098419684
PHRF1,CDK13,0.0084850527099346
PCBP2,CDK13,0.0162940823608791
USP10,CDK13,0.0203469037867333
CDK11A,BMI1,0.0108413505799436
BAG3,BMI1,0.004073092049578
BCL11B,TTI1,0.0011118604848664
NACA,TTI1,0.0061143432717034
PPIG,TTI1,0.0084114509256229
KMT2D,TTI1,0.003088310923363
ABLIM1,TTI1,0.000687422330591
PCBP1,TTI1,0.0005397114651303
MYH1,TTI1,0.0008235861367761
RIF1,TTI1,0.0102990946152998
MED1,TTI1,0.0098254680382736
USP10,TTI1,0.0029642218029613
LMO7,ATF7,0.0063249439755262
HUWE1,ATF7,0.0037005186269723
AHNAK2,ATF7,0.0253795826100462
MDC1,ATF7,0.0159926967575896
KMT2D,ATF7,0.049806272869392
NCOR2,ATF7,0.0017758592239994
NHSL3,ATF7,0.0050227642730285
ATXN2L,ATF7,0.0037198065932193
NES,ATF7,0.0063467694723498
LMO7,LMNA,0.0106939840355381
SRRM2,LMNA,0.030568699142274
PLEC,LMNA,0.0053900801249796
KMT2D,LMNA,0.0109043540102617
TCOF1,LMNA,0.0108628135669596
EIF4G1,LMNA,0.0172546497783197
TP53BP1,LMNA,0.00972682207252
AFDN,LMNA,0.0110306627256365
PPP1R12A,LMNA,0.0231280596917226
NHSL1,LMNA,0.0218759376765984
MAP4K4,LMNA,0.1044837951200239
FBXO42,CLK2,0.0011023052508668
TTN,CLK2,0.0024051938964031
MAP1S,CLK2,0.0123941100651582
TP53BP2,CLK2,0.006304335331464
EIF4B,CLK2,0.0006351847600115
BAG3,CLK2,0.0018890312787799
BRD8,CLK2,0.0292790030277649
ABLIM1,CLK2,0.0055765610105955
HUWE1,CLK2,0.0024420833965045
PRRC2C,SYNJ1,0.0031217290690522
KMT2D,SYNJ1,0.0105902390551502
NIPBL,SYNJ1,0.017794478605108
PLEKHA6,SYNJ1,0.0534374019962443
LARP1,SYNJ1,0.0046129833176216
USP10,SYNJ1,0.0295645391115017
AHCTF1,SYNJ1,0.0079476368314983
FARP1,SYNJ1,0.0030270771676889
PHRF1,SYNJ1,0.004118353933982
LMNA,SYNJ1,0.0031430579783188
KMT2D,MFF,0.0220031567360823
PLEC,MFF,0.0041279035388805
SRRM2,MFF,0.0423283509564224
CLASP1,MFF,0.0118250963254131
LARP1,MFF,0.0023465784756527
NUMA1,MFF,0.0238134937703101
FARP1,MFF,0.0224870961357491
NIPBL,MFF,0.0132922843934711
RIF1,MFF,0.0065380724290688
PHRF1,MFF,0.0056637030435588
TTN,PARP10,0.0020675870160633
NACA,PARP10,0.0051323469538438
SPEN,PARP10,0.013061515890709
TCOF1,PARP10,0.0047622086207542
ADAR,PARP10,0.0138759830353887
KMT2D,PARP10,0.0433231054072542
PRRC2A,PARP10,0.0051485104909757
IRS2,PARP10,0.0062100377335236
PCBP1,PARP10,0.0027945842638191
NHSL3,PARP10,0.0107640041906012
LMO7,SNAP29,0.0025214973502499
HUWE1,SNAP29,0.0052969965276572
MDC1,SNAP29,0.0033608737288238
RPS6KA1,SNAP29,0.002019363504904
ADAR,SNAP29,0.0025589045626458
FLNC,SNAP29,0.0026127703153237
ATXN2L,SNAP29,0.0028893064395691
LMO7,YJU2B,0.0004478451868193
SPEN,YJU2B,0.0135420728859228
MDC1,YJU2B,0.0008388848783368
PLEKHA6,YJU2B,0.0406345342438214
NUMA1,YJU2B,0.0088652135868065
KMT2D,YJU2B,0.0080561752599518
AKAP9,YJU2B,0.0020424183913017
NIPBL,YJU2B,0.0072032304354748
CLASP1,YJU2B,0.0011607703325826
BRD8,NIFK,0.0557175027469528
MAP1S,NIFK,0.0036198261443114
USP24,NIFK,0.006832054944366
CALD1,NIFK,0.0036974190902219
CAST,NIFK,0.0052969683012136
SASH1,NIFK,0.0043181031570802
ARPP19,NIFK,0.0128958244005595
PRAG1,NIFK,0.0215220719864821
NCL,NIFK,0.0142390617389784
LMO7,SORBS2,0.0259615144321483
BCL11B,SORBS2,0.003414218460939
HUWE1,SORBS2,0.0040864732548116
SRRM2,SORBS2,0.0007184996679032
AKAP9,SORBS2,0.0028580257526529
ATXN2L,SORBS2,0.0045797414394341
GPATCH8,SORBS2,0.0049315272407061
PLEC,SORBS2,0.0173528333794786
LARP1,SORBS2,0.0425841530308287
FARP1,SORBS2,0.0046763489874245
LMO7,CAVIN3,0.0163920861887808
IRS2,CAVIN3,0.0022343560114983
ZBTB21,CAVIN3,0.0040148389981823
PLEKHA6,CAVIN3,0.0190327988941479
AFF4,CAVIN3,0.0085240682958236
DNTTIP2,CAVIN3,0.0010462524618671
SRRM2,CAVIN3,0.0050777975664592
PCNT,CAVIN3,0.0134010023933375
FHOD1,CAVIN3,0.0243953557408429
HUWE1,KIF5B,0.0009248571281307
LMO7,KIF5B,0.0003858686816111
SPEG,KIF5B,0.0109201894148099
ITSN1,KIF5B,0.0012282932461545
AHNAK2,KIF5B,0.0006645409130431
SPEN,KIF5B,0.0096534478634312
L3MBTL3,KIF5B,0.0005945582583501
PRRC2A,KIF5B,0.0013114249568308
KMT2D,KIF5B,0.0030062837407953
PLEKHO2,KIF5B,0.0006968877429215
TCOF1,KIF5B,0.001665930775507
ADAR,TIMELESS,0.0034487909366196
KMT2D,TIMELESS,0.0110224529086725
MDC1,TIMELESS,0.0444606602048367
SRRM2,TIMELESS,0.0165382260851162
CLASP1,TIMELESS,0.0140700752054382
NCOR2,TIMELESS,0.0066079352475972
LARP1,TIMELESS,0.0062774659126906
ATXN2L,TIMELESS,0.0087541426401191
TNS1,TIMELESS,0.0039638904637915
NUMA1,TIMELESS,0.0124586036889797
KMT2D,ANKS1A,0.0358660686365387
SRRM2,ANKS1A,0.0261613407781392
IRS2,ANKS1A,0.0236788130400747
PLEKHA6,ANKS1A,0.0261685831119581
NES,ANKS1A,0.0048038027975718
RIF1,ANKS1A,0.0143012233849835
TP53BP1,ANKS1A,0.0136000647550893
EIF4G1,ANKS1A,0.0233576304852422
RASAL2,ANKS1A,0.007213839289291
HUWE1,NDRG3,0.0091704519048422
CLASP1,NDRG3,0.0062445077950386
NELFE,NDRG3,0.0171986845247793
NCOR2,NDRG3,0.01057568173405
SRRM2,NDRG3,0.0100515566325144
NUMA1,NDRG3,0.0184481690629045
NHSL3,NDRG3,0.0092960754208994
PHRF1,NDRG3,0.0354972277615395
MAP4,NDRG3,0.0306386242787636
PHLDB1,NDRG3,0.0119578621508875
TTN,GAB1,0.0009859527667172
XIRP1,GAB1,0.0013983764641354
BRD8,GAB1,0.0125160460679406
ABLIM1,GAB1,0.0077775569864373
ARPP19,GAB1,0.0015960036643914
EIF4B,GAB1,0.0382504667275155
CDK16,GAB1,0.0021482398826211
PCBP2,GAB1,0.0024415805085119
SVIL,GAB1,0.0040657851007987
SASH1,GAB1,0.00076257980296
CAMK2B,SOX9,0.0026835521266392
HUWE1,SOX9,0.0015636651517475
SPEN,SOX9,0.0055595488881399
PRRC2A,SOX9,0.0018958325323651
TCOF1,SOX9,0.0026718666314426
AHNAK2,SOX9,0.0031670519825253
PLEC,SOX9,0.0025468774177076
MAP1S,SOX9,0.0027520765561718
AHNAK2,CERT1,0.0113285835793458
CLASP1,CERT1,0.0028497849504413
KMT2D,CERT1,0.0321142134637811
PLEC,CERT1,0.0065341619016568
NUMA1,CERT1,0.0106478163475519
ABLIM1,CERT1,0.0048698994123812
PHLDB1,CERT1,0.0425659806299494
RBM10,CERT1,0.0072138577382322
HUWE1,SMARCD2,0.004007068478562
NCOR1,SMARCD2,0.001209830453463
LARP1,SMARCD2,0.000781818590411
MDC1,SMARCD2,0.0135637437940301
FHOD1,SMARCD2,0.0005569687126029
NES,SMARCD2,0.0083616620944802
GPATCH8,SMARCD2,0.006087667632201
KMT2D,SMARCD2,0.0352446604748848
HUWE1,DCAF1,0.0007319393534111
TCOF1,DCAF1,0.0013419107493324
PLEC,DCAF1,0.0031571410555132
KMT2D,DCAF1,0.0473458963526807
SRRM2,DCAF1,0.001701673597714
NUMA1,DCAF1,0.0399362441146898
NCOR2,DCAF1,0.0089610255181814
FARP1,DCAF1,0.0011179253451421
IRS2,TOP1,0.0192798739511618
KMT2B,TOP1,0.0222339048355026
CCDC88C,TOP1,0.0152178595128596
PRAG1,TOP1,0.0060309001931734
MEPCE,TOP1,0.0156376926812774
TRPM7,TOP1,0.0102468698587109
MINK1,TOP1,0.0145130529078238
VIM,TOP1,0.023741607596669
KMT2D,TOP1,0.0093180620669255
USP24,TOP1,0.0043661156586995
PRRC2C,USP47,0.0103711610961045
PLEC,USP47,0.0078193663109583
ABLIM1,USP47,0.0122299811832085
EIF4B,USP47,0.0518289490316583
NIPBL,USP47,0.0229929516336602
MAP1S,USP47,0.0085532717224534
NCL,USP47,0.0079926038385581
AKAP9,USP47,0.0046831127794295
PCBP2,USP47,0.0264764218019073
ABLIM1,USP47,0.0056871755091193
NCOR1,MYO18B,0.0011398752956006
SRRM2,MYO18B,0.0035616192732977
LMO7,MYO18B,0.0008012724293888
PTK2B,MYO18B,0.000533888501979
WASHC2A,MYO18B,0.0220857352563668
CTR9,MYO18B,0.0057611518780189
PPIG,MYO18B,0.0048469821257815
CHD4,MYO18B,0.0048356333853846
GPATCH8,MYO18B,0.0060670217759757
MAP1S,MYO18B,0.0218985145681769
ABLIM1,MADD,0.0053521783531005
BRD8,MADD,0.0130505019230578
EIF4B,MADD,0.0277007906136542
MAP1S,MADD,0.0211017692238236
GPATCH8,MADD,0.0022921385706021
NCL,MADD,0.0112043186299181
MDC1,MADD,0.0154035845840605
CLASP1,MADD,0.0097869049380023
PLEKHO2,MADD,0.0248667856117543
ACTN2,SYNPO,0.002365774785195
EIF4B,SYNPO,0.0090094576863966
SVIL,SYNPO,0.0120578013977766
SYNPO,SYNPO,0.0717720499629678
CEP170B,SYNPO,0.0150333220007871
MINK1,SYNPO,0.0058157154378576
XIRP1,SYNPO,0.0026606019477889
MYCT1,SYNPO,0.0278058541897974
MAP1B,SYNPO,0.0056355363034652
TCOF1,EZH2,0.0067712586348814
GPATCH8,EZH2,0.0045421424028174
MDC1,EZH2,0.0047981619736516
KMT2D,EZH2,0.0290788777291336
PRRC2C,EZH2,0.0055107009530315
NUMA1,EZH2,0.0154712721048603
NHSL3,EZH2,0.0043023149260581
RIF1,EZH2,0.0400438906542986
PHRF1,EZH2,0.0115117014737728
TRIM28,EZH2,0.0055118412584805
AHNAK2,RPL27A,0.0046750014298331
NCOR2,RPL27A,0.0112981599660189
RASAL2,RPL27A,0.0028955714967106
LARP1,RPL27A,0.002992553216679
NHSL1,RPL27A,0.0012457943253617
NCOR1,RPL27A,0.0071036325926319
NHSL3,RPL27A,0.001529074332013
HUWE1,RPL27A,0.0329119501781573
PLEKHA6,RPL27A,0.0023068488327312
MAP4,RPL27A,0.0238074061756749
LARP4,RPL27A,0.0053326823542571
NEB,TVP23B,0.0113785482198114
C6orf132,TVP23B,0.0002881901357694
TCF4,TVP23B,0.0108518827453392
NACA,TVP23B,0.0018887055079645
BRD8,ARHGAP32,0.0361411091413273
BAG3,ARHGAP32,0.0061208622771946
ABLIM1,ARHGAP32,0.0027199266866988
MAP1S,ARHGAP32,0.0142674662889944
PLEKHO2,ARHGAP32,0.0173056507903931
AHNAK2,ARHGAP32,0.012415623087505
PCBP2,ARHGAP32,0.0006642606939045
MINK1,ARHGAP32,0.0063314003477003
THRAP3,ARHGAP32,0.0148843857451277
HUWE1,GARRE1,0.0023958853841239
LMO7,GARRE1,0.0032495109599008
TCOF1,GARRE1,0.0020143119953093
SPEN,GARRE1,0.0085253531127408
AHNAK2,GARRE1,0.0047864634031431
MDC1,GARRE1,0.0040553922162095
GPATCH8,GARRE1,0.001428959434141
ATXN2L,GARRE1,0.0010213709231955
FARP1,GARRE1,0.0073333788295461
NEB,RBBP5,0.003736573220212
PPIG,RBBP5,0.0181674095716744
BCL11A,RBBP5,0.0047890767331187
SASH1,RBBP5,0.023133764238929
CALD1,RBBP5,0.000302537191326
MAP1S,RBBP5,0.000326831355544
BRD8,RBBP5,0.0094697671065863
LMO7,RBBP5,0.0049400730245891
MYH7,RBBP5,0.0010318025219056
ARPP19,RBBP5,0.0011130744606489
TTN,WIPF1,0.0013917337339341
CLMN,WIPF1,0.0002160940948793
BRD8,WIPF1,0.0077055026504026
ACTC1,WIPF1,0.0007919399794291
ABLIM1,WIPF1,0.0232790170447476
CALD1,WIPF1,0.0102020878346789
STYXL2,WIPF1,0.0008375689990165
CMBL,WIPF1,0.0034259592703677
XIRP1,WIPF1,0.0054087543929
MYPN,VPS35,0.0064456336698822
NEB,VPS35,0.0001669543723293
SHANK3,VPS35,0.0050923394607825
MAP1S,VPS35,0.0038472065717399
CDK11A,VPS35,0.006535891353365
BCL11B,VPS35,0.0029901425745647
CEP170,VPS35,0.0656399604724246
HUWE1,FGD4,0.0015435814217866
NEB,FGD4,0.0015497436641475
LMO7,FGD4,0.0025596214434505
BRD8,FGD4,0.003131057860852
SRRM2,FGD4,0.0023944405195516
SPEN,FGD4,0.0176534755205376
AHNAK2,FGD4,0.0037081464687379
CDK11B,FGD4,0.0017036629560434
HUWE1,TTC4,0.0068432463220504
LMO7,TTC4,0.00164497631506
AHNAK2,TTC4,0.0093646565885643
PRRC2A,TTC4,0.0039153280661282
PLEKHA6,TTC4,0.0073052637430925
SRRM2,TTC4,0.0032825592753308
LARP1,TTC4,0.0068722492381707
KMT2D,TTC4,0.0113013211855585
XIRP1,TTC4,0.0137047769518464
CDK11A,TTC4,0.0040747523566536
KMT2D,ZMYM2,0.0094658434537019
NES,ZMYM2,0.0141944982265097
CLASP1,ZMYM2,0.0391779669412295
LARP1,ZMYM2,0.0049695732564574
IRS2,ZMYM2,0.0158971433481217
CDC42BPA,ZMYM2,0.01232202647834
PLEKHA6,ZMYM2,0.0231448951802168
PHRF1,ZMYM2,0.0068538948647674
NEB,CEP135,0.0044065671759741
BAG3,CEP135,0.0101677346470679
PPIG,CEP135,0.0017925915989833
CALD1,CEP135,0.005177675907823
PLEKHO2,CEP135,0.0069701832971333
SASH1,CEP135,0.0034357695821151
NCL,CEP135,0.0343583791436942
PRAG1,CEP135,0.0581082440545854
FAM83B,CEP135,0.0028103215985943
MINK1,CEP135,0.0037382015203539
SRRM2,BRAF,0.0272061741416339
CLASP1,BRAF,0.0147412289845099
PLEKHA6,BRAF,0.0368681662029358
NES,BRAF,0.0048243769835605
PHRF1,BRAF,0.0048826208228934
TRIM28,BRAF,0.0030017648472142
EIF4G1,BRAF,0.0784800523467143
ARHGEF2,BRAF,0.0174410278180877
AHNAK2,FAM83G,0.0179768638193017
NACA,FAM83G,0.0053130581548733
KMT2D,FAM83G,0.0100771868916357
IRS2,FAM83G,0.0092728671572752
NHSL3,FAM83G,0.0163320153154182
PLEKHA6,FAM83G,0.0268918641106334
RIF1,FAM83G,0.0066108786383402
MAP4,FAM83G,0.0114535737744881
ASXL2,FAM83G,0.0042867831828768
FLNC,FAM83G,0.0091877097802931
AHNAK2,SSH2,0.0014072455708277
PLEC,SSH2,0.0045429127921227
PLEKHA6,SSH2,0.0406844637248466
NUMA1,SSH2,0.0357340187663598
NIPBL,SSH2,0.0174405557953531
NCOR2,SSH2,0.0011585553121634
EIF4B,SSH2,0.0099065808607907
NHSL3,SSH2,0.0064208759262924
MAP1S,SSH2,0.0337636577904065
LMO7,LIG1,0.0080359310868522
TCOF1,LIG1,0.0183326433382138
NACA,LIG1,0.0141650649031308
KMT2D,LIG1,0.0177858248380104
IRS2,LIG1,0.0018506426994388
NUMA1,LIG1,0.0047031054965585
NES,LIG1,0.0040246067379569
NHSL3,LIG1,0.013406758135041
TRIM28,LIG1,0.0055170486332843
POLR2A,LIG1,0.0060245200577968
TP53BP1,LIG1,0.0442852396362556
SRGAP1,ARHGAP30,0.0007297980767117
CCDC88A,ARHGAP30,0.004277375971864
NCOR1,ARHGAP30,0.0293730743958576
PHLDB1,ARHGAP30,0.0027558906006387
EIF4B,TRIP10,0.0100862720691678
USP24,TRIP10,0.0137396586564844
SVIL,TRIP10,0.0076558997162271
PRAG1,TRIP10,0.0254336882140713
ARPP19,TRIP10,0.0120666318397852
MINK1,TRIP10,0.0080728063150063
NELFA,TRIP10,0.0061031881013827
MICAL3,TRIP10,0.0166028097372254
KRT18,TRIP10,0.0220535835217917
MRTFA,TRIP10,0.0104194016669133
HUWE1,ATAD2B,0.0122297651801312
TCOF1,ATAD2B,0.0048881446644232
AHNAK2,ATAD2B,0.0045811850740181
ADAR,ATAD2B,0.0087540659289277
PRRC2A,ATAD2B,0.0069010033686675
CLASP1,ATAD2B,0.0026670060399257
KMT2D,ATAD2B,0.0445175532732772
NCOR2,ATAD2B,0.0067650993688238
LARP1,ATAD2B,0.002894808813591
HUWE1,UHRF1,0.0022180792864402
NCOR1,UHRF1,0.0008278213865884
PLEKHA6,UHRF1,0.0012887309089969
MDC1,UHRF1,0.0212114598081859
KMT2D,UHRF1,0.0477844861870347
CLASP1,UHRF1,0.0066412623790358
GPATCH8,UHRF1,0.0051574467844632
PLEC,UHRF1,0.0008712743142033
NES,UHRF1,0.0068913638892652
SRRM2,TXLNA,0.0049926032433107
EIF4G1,TXLNA,0.0011115612260279
PLEKHA5,TXLNA,0.0092632361737089
SPEN,TXLNA,0.0057470746481894
RAI1,TXLNA,0.0115758517472129
CEP170B,TXLNA,0.0061142329639312
RBMX,TXLNA,0.0304427259690685
THRAP3,TXLNA,0.0985229102054622
SPTAN1,TXLNA,0.007197157707514
NCOR1,CHD1,0.0023442915233893
AHNAK2,CHD1,0.0057250114279286
MAP1S,CHD1,0.0522108595250102
PPIG,CHD1,0.020017897877868
MDC1,CHD1,0.0104219820293058
NCL,CHD1,0.005194630122622
KMT2D,CHD1,0.0346340418448321
SASH1,CHD1,0.0161323493344953
PROB1,CHD1,0.001960495142542
IRS2,CHD1,0.0155902151545138
THRAP3,CHD1,0.0018867979804992
LMO7,SRP72,0.0061853530845577
BRD8,SRP72,0.0035449717672
PPIG,SRP72,0.0076147854707432
USP24,SRP72,0.0041039580398903
GPATCH8,SRP72,0.0050790354145405
EIF4B,SRP72,0.0018575688422764
NCL,SRP72,0.0205332788290631
MDC1,SRP72,0.0346852850602262
CEP170B,SRP72,0.0116549002605476
ARPP19,SRP72,0.0039690080646352
TJP1,MCM2,0.0283118137340267
PHIP,MCM2,0.0414737193945417
NACA,MCM2,0.0108477178713278
MARK2,MCM2,0.0055871573747996
MAP4K4,MCM2,0.0326427429114358
SCAF11,MCM2,0.0350708811443166
PHACTR4,MCM2,0.0302333525877098
NSD1,MCM2,0.004718995462833
LRRFIP2,MCM2,0.0055903889667275
PRRC2A,SEC62,0.0058169687810956
LRRFIP2,SEC62,0.0099627690226332
SRRM2,SEC62,0.0145067358828306
PLEKHA6,SEC62,0.0221822298728506
PLEC,SEC62,0.0054697718348236
FARP1,SEC62,0.0040612754781254
NIPBL,SEC62,0.0032915464027684
RIF1,SEC62,0.0101518578252115
USP10,SEC62,0.0070338600655024
PPIG,SEC62,0.0262676529334073
TP53BP1,SEC62,0.0061780905224897
PPIG,TTC33,0.0122365642016365
USP24,TTC33,0.0159132494525387
SASH1,TTC33,0.0110431292002463
SVIL,TTC33,0.0265984642917245
THRAP3,TTC33,0.0723585136471329
PCBP1,TTC33,0.0169729632173156
HSPB7,TTC33,0.0041288022159157
RANBP3,TTC33,0.0018252235233341
PPIG,MCM6,0.0018401446785226
MAP1S,MCM6,0.0108670783962247
ACTC1,MCM6,0.0094690694418297
PRRC2A,MCM6,0.0043188920830679
USP24,MCM6,0.0240683877117289
SASH1,MCM6,0.0167331191190425
KMT2D,MCM6,0.0049178003913349
SVIL,MCM6,0.0164115068822714
PROB1,MCM6,0.0170281689654842
IRS2,MCM6,0.0198967145327001
NOLC1,MCM6,0.010618741202302
TCOF1,HSPD1,0.0073312101926027
KMT2D,HSPD1,0.0095957877565821
NCOR2,HSPD1,0.0050865736461606
NUMA1,HSPD1,0.0101392578288452
PLEKHA6,HSPD1,0.0371225870890791
NIPBL,HSPD1,0.0114931412217423
NHSL3,HSPD1,0.0130380924987763
RIF1,HSPD1,0.0445314292213225
MAP4,HSPD1,0.0081943765132281
SATB2,S100A13,0.0061684797317561
ZEB1,S100A13,0.008081205387676
RAI1,S100A13,0.0033337587603847
USP31,S100A13,0.0046676248258488
TP53BP1,S100A13,0.0128564410185992
ZNF106,S100A13,0.0368917717650395
CCAR1,S100A13,0.0025093410107105
CLASP2,S100A13,0.0147629717271778
SCAF11,S100A13,0.0049562912322243
KCTD12,PSMA5,0.0004473503386378
WASHC2A,PSMA5,0.0088926446556145
CDK11A,PSMA5,0.0018150304858668
LYST,PSMA5,0.0036899499728863
PEAR1,PSMA5,0.0015321021629436
USP24,PSMA5,0.0070416609969281
