Feature,TargetFeature,SHAPValue,LogSHAPValue
RIF1,NEK9,0.0081058619973098,-4.815167775679171
LMNA,NEK9,0.0107633425170942,-4.531609129635379
HUWE1,TTYH3,0.0012945212999086,-6.649614304749224
TCOF1,TTYH3,0.0215503663923751,-3.8373624606105503
AHNAK2,TTYH3,0.0165222062836991,-4.103049967524589
NCOR2,TTYH3,0.016838315727392,-4.084098291358032
KMT2D,TTYH3,0.0324162795176624,-3.429094528122883
MYPN,TTYH3,0.0085137699707973,-4.7660704297004655
SRRM2,TTYH3,0.0106969452445128,-4.537797069441666
NUMA1,TTYH3,0.0163386826866426,-4.114219811732682
FARP1,TTYH3,0.0044390046676542,-5.417325101620497
SPEN,KHNYN,0.0094689309044089,-4.659739271038879
SRRM2,KHNYN,0.0045466115886787,-5.393373029235277
TJP1,KHNYN,0.0248310646287423,-3.6956598036699124
TP53BP1,KHNYN,0.0040657013917028,-5.505169006782052
AFDN,KHNYN,0.0043944188879086,-5.427419977768194
SPEG,KHNYN,0.010377847690748,-4.568081774310405
PPIG,KHNYN,0.0022050829270407,-6.116990162155276
PPFIBP1,KHNYN,0.0017163217925048,-6.367571770727241
EIF4B,PPP1R16A,0.0087141067610545,-4.742812099691695
BAG3,PPP1R16A,0.0170629795067284,-4.070844103473398
TCOF1,PPP1R16A,0.0070724480341364,-4.9515486024102575
CALD1,PPP1R16A,0.0082331672798262,-4.799584492661863
BRD8,PPP1R16A,0.0156264140095771,-4.158792590841309
SASH1,PPP1R16A,0.0067815930905573,-4.993543235522004
NCL,PPP1R16A,0.0086636785254659,-4.748615874604124
SVIL,PPP1R16A,0.0163294531948065,-4.114784857262991
PRAG1,PPP1R16A,0.038301339554293,-3.2622704080992473
THRAP3,PPP1R16A,0.0035353487001915,-5.644943342294321
KMT2D,TBC1D5,0.0193233086285437,-3.94644321079466
SRRM2,TBC1D5,0.0367783467516838,-3.302846010471372
NUMA1,TBC1D5,0.0135519580507159,-4.301224236508465
AKAP9,TBC1D5,0.0123168843920539,-4.396784243114261
PHRF1,TBC1D5,0.0083672205111636,-4.7834335271499855
MAP4,TBC1D5,0.032399085141278,-3.4296250929628163
CLSPN,TBC1D5,0.0047039229575676,-5.359358446588046
TRIM28,TBC1D5,0.0147891592565889,-4.2138608492714775
MAST4,TBC1D5,0.0108957681091532,-4.519380812001046
EIF4B,TAOK1,0.0087965116063802,-4.733400044454429
PPIG,TAOK1,0.0058006439829057,-5.149786336057843
MAP1S,TAOK1,0.046046633322929,-3.0781006281189205
PLEKHA6,TAOK1,0.0215437225902213,-3.837670799984385
KMT2D,TAOK1,0.0086789839211696,-4.746850816934995
SRRM2,TAOK1,0.0060857922544185,-5.101798363085287
NOLC1,TAOK1,0.0386543257265626,-3.2530965897310615
SON,TAOK1,0.0122035288015098,-4.406030123041099
THRAP3,TAOK1,0.017014883095632,-4.073666841718049
EIF3A,TAOK1,0.013948358880652,-4.272393420599253
TJP1,S100A9,0.0390655023607827,-3.242515494003092
NCOR1,S100A9,0.0170031483154656,-4.074356757045015
SHROOM1,S100A9,0.0031097669263754,-5.773207498887036
NASP,S100A9,0.0077274266935364,-4.8629793704428055
MDC1,S100A9,0.0030357475910516,-5.797297561557269
PHLDB1,S100A9,0.0018101448316812,-6.314348419402207
NHSL1,S100A9,0.0187534323785835,-3.9763784831280695
HUWE1,S100A9,0.0040179066438134,-5.516994247350758
PBRM1,S100A9,0.0021196218564639,-6.156517575800463
SPEN,S100A9,0.0084546132484115,-4.773043040030084
LRRFIP2,TRAFD1,0.0108744896414895,-4.521335632626821
GPATCH8,TRAFD1,0.0110821961456592,-4.502415409211642
KMT2D,TRAFD1,0.007993136876064,-4.829171995992947
IRS2,TRAFD1,0.0129071909020819,-4.349970688653365
PCBP1,TRAFD1,0.0283475373726134,-3.5632151177449214
MED1,TRAFD1,0.0076463473148142,-4.873527220358954
PHIP,TRAFD1,0.0435555368643797,-3.1337184456621254
PHACTR4,TRAFD1,0.0099248051405495,-4.612718085795621
HUWE1,ARHGEF28,0.0044998606698488,-5.4037088449410255
LMO7,ARHGEF28,0.0032105848076403,-5.741302175368018
SRRM2,ARHGEF28,0.0044204750834881,-5.421508103716565
TCOF1,ARHGEF28,0.008912017725807,-4.720354606817252
ADAR,ARHGEF28,0.0034901924871651,-5.657798390373221
AHNAK2,ARHGEF28,0.0183677057793287,-3.9971612770847327
KMT2D,ARHGEF28,0.0207821198488449,-3.8736622846139803
GPATCH8,ARHGEF28,0.00048991795201,-7.621272625757611
PLEC,ARHGEF28,0.0039038277653064,-5.545797728897734
HUWE1,MCRS1,0.004751193214129,-5.349359489507245
SRRM2,MCRS1,0.0067581997816515,-4.996998728882025
AHNAK2,MCRS1,0.0047617989246986,-5.347129756777759
KMT2D,MCRS1,0.018791931389589,-3.974327682675773
NELFE,MCRS1,0.0157386915604094,-4.15163316775767
PLEC,MCRS1,0.0058860437720739,-5.135171192556663
CLASP1,MCRS1,0.0078564776549903,-4.84641690848116
AKAP9,MCRS1,0.008189220510306,-4.8049365614334745
NHSL3,MCRS1,0.024151027136526,-3.7234283682548277
AHNAK2,WAC,0.0078037733711962,-4.85314789672544
KMT2D,WAC,0.0481492418285707,-3.0334498868937336
SRRM2,WAC,0.0114687393737065,-4.468130260271025
NCOR2,WAC,0.0132496586564182,-4.323783488661505
NUMA1,WAC,0.0178859166651562,-4.023741654290952
AHCTF1,WAC,0.0067101941185997,-5.004127398670401
RIF1,WAC,0.0179120375069124,-4.02228230573341
PHRF1,WAC,0.0168169720626243,-4.085366660700899
TRIM28,WAC,0.0214759334276324,-3.840822346276106
ABLIM1,MAP4,0.0031659718555939,-5.755295207141509
EIF4B,MAP4,0.003933224662194,-5.538295664816058
CAST,MAP4,0.0238982994988738,-3.733947973250738
NCL,MAP4,0.012282823031084,-4.3995534941587024
PLEKHO2,MAP4,0.0064227797975567,-5.047904264719876
SYNPO,MAP4,0.0381357305349756,-3.2666036270009573
SON,MAP4,0.0034384406941987,-5.672737196932388
TP53BP2,MAP4,0.0010582760757992,-6.851114038376192
SIK3,MAP4,0.0083497049945361,-4.785529070739169
NUP214,MAP4,0.0047371101459755,-5.352328003046655
CDK16,MAP4,0.0080204049634503,-4.825766364182705
AHNAK2,EDF1,0.0037495194103286,-5.586127604458365
SEC16A,EDF1,0.0076703276640766,-4.870395944296863
RIF1,EDF1,0.0003671002379654,-7.909875619231241
PHF3,EDF1,0.0090690473979344,-4.702888048162032
HUWE1,EDF1,0.0030168468010834,-5.8035430986548455
PPFIBP1,EDF1,0.001743465545808,-6.351880453553437
USP10,EDF1,0.020474118633684,-3.888593696143428
ACTN2,GARS1,0.0024385313345524,-6.016359332967507
HUWE1,GARS1,0.0010918401314099,-6.819890812184705
PRRC2A,GARS1,0.0024292477244972,-6.020173647955178
GPATCH8,GARS1,0.0065956552107553,-5.021344148125977
SPEN,GARS1,0.0055446699410491,-5.194918183657617
MDC1,GARS1,0.006227847239487,-5.078724553331915
TCOF1,GARS1,0.0034726378799634,-5.6628407778710885
CKMT2,GARS1,0.0035641018823726,-5.636843183257863
NES,GARS1,0.003023444794409,-5.8013584372538185
IRS2,GARS1,0.0117686331837929,-4.442317491573627
AHNAK2,RNF214,0.0068068444199945,-4.989826640661979
MDC1,RNF214,0.0037459486617681,-5.5870803798677935
KMT2D,RNF214,0.0235495507429335,-3.7486485354348584
LARP1,RNF214,0.0039377906340548,-5.537135465730903
IRS2,RNF214,0.0196244343331231,-3.930979839518984
NELFE,RNF214,0.0013448493618553,-6.611473270821243
PLEKHA6,RNF214,0.0326522593099939,-3.421841227797896
NUMA1,RNF214,0.0044570729840469,-5.413263010001038
NUP214,RNF214,0.0253425520357021,-3.675270397411925
RIF1,RNF214,0.0106630225230822,-4.540973361683278
NCOR1,DEPTOR,0.0039263492247715,-5.540045235282648
LMO7,DEPTOR,0.00538932664661,-5.223334828282626
TCOF1,DEPTOR,0.0024181207037553,-6.0247646091953655
NCOR2,DEPTOR,0.01688595463488,-4.081273089290611
RASAL2,DEPTOR,0.0032658330601078,-5.724240400220412
PLEC,DEPTOR,0.0228642800744127,-3.7781794082889695
ADAR,DEPTOR,0.0012420713054512,-6.690974885322387
NUMA1,DEPTOR,0.0093187825970326,-4.675723281452504
SRRM2,DEPTOR,0.0040497467212494,-5.50910093778238
USP10,DEPTOR,0.0028798455309934,-5.8500186213444305
MED1,LRRC8A,0.0216903951940272,-3.830885734206655
HELZ,LRRC8A,0.0041853494713906,-5.47616507281848
KATNIP,LRRC8A,0.0029594862895389,-5.822739576539309
CIC,LRRC8A,0.0257443522153831,-3.659540007370483
HUWE1,LRRC8A,0.0059665460439238,-5.121587071110042
NIPBL,LRRC8A,0.0042404015795481,-5.463097302065613
RANBP2,LRRC8A,0.0046222820336945,-5.376866749152876
RBM15B,LRRC8A,0.0219844099603074,-3.8174217149943748
BOD1L1,LRRC8A,0.0458140332274435,-3.0831648324476824
KMT2D,LRRC8A,0.0028049013355608,-5.876386915114242
SRSF4,LRRC8A,0.0034084348036196,-5.6815020949314015
HUWE1,OGA,0.0158327146391106,-4.145676932797709
SPEN,OGA,0.0008532344237574,-7.066476225536117
NCOR1,OGA,0.003598996296773,-5.627100278845762
AHNAK2,OGA,0.0107872142657513,-4.529393710455137
PPIG,OGA,0.0074273211205996,-4.902590034310371
PLEKHA6,OGA,0.0018486578248829,-6.29329540325773
NIPBL,OGA,0.0158956753456518,-4.141708197591678
KMT2D,OGA,0.0432232474939508,-3.141376792041511
BAG3,OGA,0.0007957872582715,-7.136178671319154
TCOF1,HDAC1,0.0062638874094792,-5.072954294676246
SRRM2,HDAC1,0.0060632970327259,-5.105501562044256
NUMA1,HDAC1,0.0076296377241112,-4.875714915270252
PLEKHA6,HDAC1,0.0368057624415112,-3.3021008579813427
NIPBL,HDAC1,0.0066585137712628,-5.0118589768012205
